AnimeIndex,AnimeName,AnimeYear,AnimeImage
568,Prison School,2015,https://cdn.myanimelist.net/images/anime/1286/112161l.jpg
569,Gate: Jieitai Kanochi nite Kaku Tatakaeri,2015,https://cdn.myanimelist.net/images/anime/3/75950l.jpg
570,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,2015,https://cdn.myanimelist.net/images/anime/3/74944l.jpg
571,Monster Musume no Iru Nichijou,2015,https://cdn.myanimelist.net/images/anime/9/75104l.jpg
572,Himouto! Umaru-chan,2015,https://cdn.myanimelist.net/images/anime/12/75086l.jpg
573,Akagami no Shirayuki-hime,2015,https://cdn.myanimelist.net/images/anime/10/75764l.jpg
574,Rokka no Yuusha,2015,https://cdn.myanimelist.net/images/anime/9/74374l.jpg
575,Gangsta.,2015,https://cdn.myanimelist.net/images/anime/8/74415l.jpg
576,God Eater,2015,https://cdn.myanimelist.net/images/anime/7/73852l.jpg
577,Gakkougurashi,2015,https://cdn.myanimelist.net/images/anime/1798/91548l.jpg
578,Okusama ga Seitokaichou!,2015,https://cdn.myanimelist.net/images/anime/9/76157l.jpg
579,Jitsu wa Watashi wa,2015,https://cdn.myanimelist.net/images/anime/8/74042l.jpg
580,Joukamachi no Dandelion,2015,https://cdn.myanimelist.net/images/anime/11/82559l.jpg
581,Classroom Crisis,2015,https://cdn.myanimelist.net/images/anime/12/74397l.jpg
582,Bikini Warriors,2015,https://cdn.myanimelist.net/images/anime/12/75103l.jpg
583,One Punch Man,2015,https://cdn.myanimelist.net/images/anime/7/72533l.jpg
584,Rakudai Kishi no Cavalry,2015,https://cdn.myanimelist.net/images/anime/9/76493l.jpg
585,Osomatsu-san,2015,https://cdn.myanimelist.net/images/anime/7/76540l.jpg
586,Heavy Object,2015,https://cdn.myanimelist.net/images/anime/13/75940l.jpg
587,Valkyrie Drive: Mermaid,2015,https://cdn.myanimelist.net/images/anime/13/75528l.jpg
588,Komori-san wa Kotowarenai!,2015,https://cdn.myanimelist.net/images/anime/7/78082l.jpg
589,Bakemono no Ko (El Niño y la Bestia),2015,https://cdn.myanimelist.net/images/anime/1155/120572l.jpg
590,Boku dake ga Inai Machi (Erased),2016,https://cdn.myanimelist.net/images/anime/10/77957l.jpg
591,Kono Subarashii Sekai ni Shukufuku wo! (Konosuba),2016,https://cdn.myanimelist.net/images/anime/8/77831l.jpg
592,Hai to Gensou no Grimgar,2016,https://cdn.myanimelist.net/images/anime/13/77976l.jpg
593,Ajin,2016,https://cdn.myanimelist.net/images/anime/13/77968l.jpg
594,Musaigen no Phantom World,2016,https://cdn.myanimelist.net/images/anime/4/78339l.jpg
595,Dagashi Kashi,2016,https://cdn.myanimelist.net/images/anime/1538/95686l.jpg
596,Dimension W,2016,https://cdn.myanimelist.net/images/anime/8/86304l.jpg
597,Oshiete! Galko-chan,2016,https://cdn.myanimelist.net/images/anime/3/77845l.jpg
598,Boku no Hero Academia,2016,https://cdn.myanimelist.net/images/anime/10/78745l.jpg
599,Re:Zero kara Hajimeru Isekai Seikatsu,2016,https://cdn.myanimelist.net/images/anime/11/79410l.jpg
600,Bungou Stray Dogs,2016,https://cdn.myanimelist.net/images/anime/3/79409l.jpg
601,Koutetsujou no Kabaneri,2016,https://cdn.myanimelist.net/images/anime/12/79164l.jpg
602,Sakamoto Desu ga?,2016,https://cdn.myanimelist.net/images/anime/4/79468l.jpg
603,Kiznaiver,2016,https://cdn.myanimelist.net/images/anime/6/78466l.jpg
604,Netoge no Yome wa Onnanoko ja Nai to Omotta?,2016,https://cdn.myanimelist.net/images/anime/3/79414l.jpg
605,Sousei no Onmyouji,2016,https://cdn.myanimelist.net/images/anime/12/79556l.jpg
606,Tanaka-kun wa Itsumo Kedaruge,2016,https://cdn.myanimelist.net/images/anime/1189/111994l.jpg
607,Hundred,2016,https://cdn.myanimelist.net/images/anime/3/78858l.jpg
608,Flying Witch,2016,https://cdn.myanimelist.net/images/anime/6/80039l.jpg
609,Big Order,2016,https://cdn.myanimelist.net/images/anime/3/79913l.jpg
610,Mayoiga,2016,https://cdn.myanimelist.net/images/anime/4/79413l.jpg
611,Kuromukuro,2016,https://cdn.myanimelist.net/images/anime/12/82281l.jpg
612,Gyakuten Saiban,2016,https://cdn.myanimelist.net/images/anime/5/79448l.jpg
613,Aggressive Retsuko (Aggretsuko),2016,https://cdn.myanimelist.net/images/anime/11/79994l.jpg
614,Mob Psycho 100,2016,https://cdn.myanimelist.net/images/anime/5/79183l.jpg
615,ReLIFE,2016,https://cdn.myanimelist.net/images/anime/3/82149l.jpg
616,Saiki Kusuo no Psi-nan,2016,https://cdn.myanimelist.net/images/anime/11/80167l.jpg
617,Orange,2016,https://cdn.myanimelist.net/images/anime/1415/102477l.jpg
618,91 Days,2016,https://cdn.myanimelist.net/images/anime/1265/119901l.jpg
619,New Game!,2016,https://cdn.myanimelist.net/images/anime/9/80417l.jpg
620,Amaama to Inazuma,2016,https://cdn.myanimelist.net/images/anime/6/80546l.jpg
621,Kono Bijutsubu ni wa Mondai ga Aru!,2016,https://cdn.myanimelist.net/images/anime/3/80688l.jpg
622,Handa-kun,2016,https://cdn.myanimelist.net/images/anime/4/80752l.jpg
623,Servamp,2016,https://cdn.myanimelist.net/images/anime/8/80953l.jpg
624,Yuri!!! on Ice,2016,https://cdn.myanimelist.net/images/anime/6/81149l.jpg
625,3-gatsu no Lion,2016,https://cdn.myanimelist.net/images/anime/6/82898l.jpg
626,Drifters,2016,https://cdn.myanimelist.net/images/anime/10/80271l.jpg
627,Watashi ga Motete Dousunda,2016,https://cdn.myanimelist.net/images/anime/7/80412l.jpg
628,Keijo!!!!!!!!,2016,https://cdn.myanimelist.net/images/anime/10/81906l.jpg
629,Nanbaka,2016,https://cdn.myanimelist.net/images/anime/2/81399l.jpg
630,Occultic;Nine,2016,https://cdn.myanimelist.net/images/anime/8/81186l.jpg
631,Gi(a)rlish Number,2016,https://cdn.myanimelist.net/images/anime/3/82291l.jpg
632,Nobunaga no Shinobi,2016,https://cdn.myanimelist.net/images/anime/2/78715l.jpg
633,Planetarian: Hoshi no Hito,2016,https://cdn.myanimelist.net/images/anime/10/79771l.jpg
634,Kimi no na Wa (Your Name),2016,https://cdn.myanimelist.net/images/anime/5/87048l.jpg
635,Koe no Katachi (A Silent Voice),2016,https://cdn.myanimelist.net/images/anime/10/80797l.jpg
636,Kobayashi-san Chi no Maid Dragon,2017,https://cdn.myanimelist.net/images/anime/5/85434l.jpg
637,Youjo Senki (Saga of Tanya the Evil),2017,https://cdn.myanimelist.net/images/anime/5/82890l.jpg
638,Masamune-kun no Revenge,2017,https://cdn.myanimelist.net/images/anime/12/83709l.jpg
639,Kuzu no Honkai,2017,https://cdn.myanimelist.net/images/anime/5/83937l.jpg
640,Little Witch Academia,2017,https://cdn.myanimelist.net/images/anime/13/83934l.jpg
641,Gabriel DropOut,2017,https://cdn.myanimelist.net/images/anime/9/82590l.jpg
642,Demi-chan wa Kataritai,2017,https://cdn.myanimelist.net/images/anime/8/83417l.jpg
643,ChäoS;Child,2017,https://cdn.myanimelist.net/images/anime/1310/90137l.jpg
644,Urara Meirochou,2017,https://cdn.myanimelist.net/images/anime/6/84119l.jpg
645,Kemono Friends,2017,https://cdn.myanimelist.net/images/anime/2/83518l.jpg
646,Boruto: Naruto Next Generations,2017,https://cdn.myanimelist.net/images/anime/9/84460l.jpg
647,Eromanga-sensei,2017,https://cdn.myanimelist.net/images/anime/2/86468l.jpg
648,Rokudenashi Majutsu Koushi to Akashic Records,2017,https://cdn.myanimelist.net/images/anime/8/85593l.jpg
649,Tsuki ga Kirei,2017,https://cdn.myanimelist.net/images/anime/10/85173l.jpg
650,Re:Creators,2017,https://cdn.myanimelist.net/images/anime/11/85469l.jpg
651,Renai Boukun,2017,https://cdn.myanimelist.net/images/anime/9/84266l.jpg
652,Busou Shoujo Machiavellianism,2017,https://cdn.myanimelist.net/images/anime/3/83995l.jpg
653,Zero kara Hajimeru Mahou no Sho,2017,https://cdn.myanimelist.net/images/anime/5/85224l.jpg
654,Granblue Fantasy,2017,https://cdn.myanimelist.net/images/anime/2/81630l.jpg
655,Tsugumomo,2017,https://cdn.myanimelist.net/images/anime/13/84461l.jpg
656,Ani ni Tsukeru Kusuri wa Nai!,2017,https://cdn.myanimelist.net/images/anime/4/85295l.jpg
657,Kakegurui,2017,https://cdn.myanimelist.net/images/anime/3/86578l.jpg
658,Made in Abyss,2017,https://cdn.myanimelist.net/images/anime/1922/91900l.jpg
659,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,2017,https://cdn.myanimelist.net/images/anime/5/86830l.jpg
660,Tsurezure Children,2017,https://cdn.myanimelist.net/images/anime/12/86676l.jpg
661,Gamers!,2017,https://cdn.myanimelist.net/images/anime/4/86828l.jpg
662,Isekai wa Smartphone to Tomo ni.,2017,https://cdn.myanimelist.net/images/anime/7/86794l.jpg
663,Hajimete no Gal,2017,https://cdn.myanimelist.net/images/anime/9/86826l.jpg
664,Aho Girl,2017,https://cdn.myanimelist.net/images/anime/7/86665l.jpg
665,Welcome to the Ballroom,2017,https://cdn.myanimelist.net/images/anime/1179/97054l.jpg
666,Princess Principal,2017,https://cdn.myanimelist.net/images/anime/7/86768l.jpg
667,Centaur no Nayami,2017,https://cdn.myanimelist.net/images/anime/2/86767l.jpg
668,Black Clover,2017,https://cdn.myanimelist.net/images/anime/2/88336l.jpg
669,Mahoutsukai no Yome,2017,https://cdn.myanimelist.net/images/anime/3/88476l.jpg
670,Blend S,2017,https://cdn.myanimelist.net/images/anime/6/88286l.jpg
671,Inuyashiki,2017,https://cdn.myanimelist.net/images/anime/7/88471l.jpg
672,Just Because!,2017,https://cdn.myanimelist.net/images/anime/10/88234l.jpg
673,Juuni Taisen,2017,https://cdn.myanimelist.net/images/anime/11/87328l.jpg
674,Net-juu no Susume,2017,https://cdn.myanimelist.net/images/anime/3/87463l.jpg
675,Ousama Game,2017,https://cdn.myanimelist.net/images/anime/3/88190l.jpg
676,Osake wa Fuufu ni Natte kara,2017,https://cdn.myanimelist.net/images/anime/1684/108627l.jpg
677,Violet Evergarden,2018,https://cdn.myanimelist.net/images/anime/1795/95088l.jpg
678,Darling in the FranXX,2018,https://cdn.myanimelist.net/images/anime/1614/90408l.jpg
679,Karakai Jouzu no Takagi-san,2018,https://cdn.myanimelist.net/images/anime/1591/95091l.jpg
680,Citrus,2018,https://cdn.myanimelist.net/images/anime/11/89985l.jpg
681,Sora yori mo Tooi Basho,2018,https://cdn.myanimelist.net/images/anime/6/89879l.jpg
682,Gakuen Babysitters,2018,https://cdn.myanimelist.net/images/anime/8/89978l.jpg
683,Yuru Camp,2018,https://cdn.myanimelist.net/images/anime/4/89877l.jpg
684,Toji no Miko,2018,https://cdn.myanimelist.net/images/anime/13/89885l.jpg
685,Wotaku ni Koi wa Muzukashii,2018,https://cdn.myanimelist.net/images/anime/1864/93518l.jpg
686,Megalo Box,2018,https://cdn.myanimelist.net/images/anime/1958/93533l.jpg
687,Hinamatsuri,2018,https://cdn.myanimelist.net/images/anime/1580/93526l.jpg
688,Golden Kamuy,2018,https://cdn.myanimelist.net/images/anime/1145/90880l.jpg
689,Tada-kun wa Koi wo Shinai,2018,https://cdn.myanimelist.net/images/anime/1446/91841l.jpg
690,Persona 5,2018,https://cdn.myanimelist.net/images/anime/1230/95768l.jpg
691,Uma Musume: Pretty Derby,2018,https://cdn.myanimelist.net/images/anime/1683/91888l.jpg
692,Banana Fish,2018,https://cdn.myanimelist.net/images/anime/1190/93472l.jpg
693,Grand Blue,2018,https://cdn.myanimelist.net/images/anime/1011/92109l.jpg
694,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,2018,https://cdn.myanimelist.net/images/anime/1649/93412l.jpg
695,Hataraku Saibou,2018,https://cdn.myanimelist.net/images/anime/1141/117446l.jpg
696,Satsuriku no Tenshi (Angels of Death),2018,https://cdn.myanimelist.net/images/anime/1862/95624l.jpg
697,Asobi Asobase,2018,https://cdn.myanimelist.net/images/anime/1139/95077l.jpg
698,Yuragi-sou no Yuuna-san,2018,https://cdn.myanimelist.net/images/anime/1462/98802l.jpg
699,High Score Girl,2018,https://cdn.myanimelist.net/images/anime/1668/91345l.jpg
700,Hyakuren no Haou to Seiyaku no Valkyria,2018,https://cdn.myanimelist.net/images/anime/1585/95225l.jpg
701,Hanebado!,2018,https://cdn.myanimelist.net/images/anime/1288/93432l.jpg
702,Island,2018,https://cdn.myanimelist.net/images/anime/1951/95080l.jpg
703,Chio-chan no Tsuugakuro,2018,https://cdn.myanimelist.net/images/anime/1073/95042l.jpg
704,Harukana Receive,2018,https://cdn.myanimelist.net/images/anime/1924/95212l.jpg
705,Jashin-chan Dropkick,2018,https://cdn.myanimelist.net/images/anime/1892/93420l.jpg
706,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,2018,https://cdn.myanimelist.net/images/anime/1301/93586l.jpg
707,Tensei shitara Slime Datta Ken,2018,https://cdn.myanimelist.net/images/anime/1694/93337l.jpg
708,Goblin Slayer,2018,https://cdn.myanimelist.net/images/anime/1719/95621l.jpg
709,Zombieland Saga,2018,https://cdn.myanimelist.net/images/anime/1094/95453l.jpg
710,Kishuku Gakkou no Juliet,2018,https://cdn.myanimelist.net/images/anime/1908/93416l.jpg
711,Irozuku Sekai no Ashita kara,2018,https://cdn.myanimelist.net/images/anime/1424/93855l.jpg
712,SSSS.Gridman,2018,https://cdn.myanimelist.net/images/anime/1973/95616l.jpg
713,Radiant,2018,https://cdn.myanimelist.net/images/anime/1758/117647l.jpg
714,Uchi no Maid ga Uzasugiru!,2018,https://cdn.myanimelist.net/images/anime/1786/95330l.jpg
715,Hinomaruzumou,2018,https://cdn.myanimelist.net/images/anime/1974/95289l.jpg
716,Gaikotsu Shotenin Honda-san,2018,https://cdn.myanimelist.net/images/anime/1555/93865l.jpg
717,Beelzebub-jou no Okinimesu mama.,2018,https://cdn.myanimelist.net/images/anime/1827/95738l.jpg
718,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,2018,https://cdn.myanimelist.net/images/anime/11/89556l.jpg
719,Kimi no Suizou wo Tabetai (Me Comeré tu Páncreas),2018,https://cdn.myanimelist.net/images/anime/1768/93291l.jpg
720,Yakusoku no Neverland,2019,https://cdn.myanimelist.net/images/anime/1903/96943l.jpg
721,Kaguya-sama: Love is War,2019,https://cdn.myanimelist.net/images/anime/1436/109969l.jpg
722,Tate no Yuusha no Nariagari (The Rising of the Shield Hero),2019,https://cdn.myanimelist.net/images/anime/1490/101365l.jpg
723,Dororo,2019,https://cdn.myanimelist.net/images/anime/1725/97893l.jpg
724,5-toubun no Hanayome (The Quintessential Quintuplets),2019,https://cdn.myanimelist.net/images/anime/1644/95779l.jpg
725,Domestic na Kanojo,2019,https://cdn.myanimelist.net/images/anime/1117/111599l.jpg
726,Watashi ni Tenshi ga Maiorita!,2019,https://cdn.myanimelist.net/images/anime/1778/100470l.jpg
727,Kimetsu no Yaiba (Demon Slayer),2019,https://cdn.myanimelist.net/images/anime/1286/99889l.jpg
728,Bokutachi wa Benkyou ga Dekinai,2019,https://cdn.myanimelist.net/images/anime/1602/100510l.jpg
729,Isekai Quartet,2019,https://cdn.myanimelist.net/images/anime/1965/99667l.jpg
730,Sewayaki Kitsune no Senko-san,2019,https://cdn.myanimelist.net/images/anime/1814/99677l.jpg
731,Carole & Tuesday,2019,https://cdn.myanimelist.net/images/anime/1611/96157l.jpg
732,Nande Koko ni Sensei ga!?,2019,https://cdn.myanimelist.net/images/anime/1765/99673l.jpg
733,Kono Oto Tomare!,2019,https://cdn.myanimelist.net/images/anime/1626/97092l.jpg
734,Midara na Ao-chan wa Benkyou ga Dekinai,2019,https://cdn.myanimelist.net/images/anime/1899/96993l.jpg
735,Hitoribocchi no Marumaru Seikatsu,2019,https://cdn.myanimelist.net/images/anime/1130/99458l.jpg
736,Fairy Gone,2019,https://cdn.myanimelist.net/images/anime/1562/100460l.jpg
737,Dr. Stone,2019,https://cdn.myanimelist.net/images/anime/1758/97736l.jpg
738,Vinland Saga,2019,https://cdn.myanimelist.net/images/anime/1500/103005l.jpg
739,Enen no Shouboutai (Fire Force),2019,https://cdn.myanimelist.net/images/anime/1664/103275l.jpg
740,Arifureta Shokugyou de Sekai Saikyou,2019,https://cdn.myanimelist.net/images/anime/1799/101266l.jpg
741,Given,2019,https://cdn.myanimelist.net/images/anime/1666/102238l.jpg
742,Dumbbell Nan Kilo Moteru?,2019,https://cdn.myanimelist.net/images/anime/1385/101060l.jpg
743,Araburu Kisetsu no Otome-domo yo.,2019,https://cdn.myanimelist.net/images/anime/1256/101166l.jpg
744,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,2019,https://cdn.myanimelist.net/images/anime/1601/99934l.jpg
745,Isekai Cheat Magician,2019,https://cdn.myanimelist.net/images/anime/1282/102248l.jpg
746,Kanata no Astra,2019,https://cdn.myanimelist.net/images/anime/1688/98797l.jpg
747,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki Desu ka?,2019,https://cdn.myanimelist.net/images/anime/1920/99950l.jpg
748,Tejina-senpai,2019,https://cdn.myanimelist.net/images/anime/1510/99891l.jpg
749,Sounan Desu ka?,2019,https://cdn.myanimelist.net/images/anime/1167/101216l.jpg
750,Beastars,2019,https://cdn.myanimelist.net/images/anime/1234/102008l.jpg
751,Ore wo Suki nano wa Omae dake ka yo,2019,https://cdn.myanimelist.net/images/anime/1348/102797l.jpg
752,Mairimashita! Iruma-kun,2019,https://cdn.myanimelist.net/images/anime/1009/103187l.jpg
753,Assassins Pride,2019,https://cdn.myanimelist.net/images/anime/1267/103421l.jpg
754,No Guns Life,2019,https://cdn.myanimelist.net/images/anime/1531/102113l.jpg
755,Ahiru no Sora,2019,https://cdn.myanimelist.net/images/anime/1975/108030l.jpg
756,Hataage! Kemono Michi,2019,https://cdn.myanimelist.net/images/anime/1618/102343l.jpg
757,Hoshiai no Sora,2019,https://cdn.myanimelist.net/images/anime/1390/102802l.jpg
758,Azur Lane,2019,https://cdn.myanimelist.net/images/anime/1098/106869l.jpg
759,Houkago Saikoro Club,2019,https://cdn.myanimelist.net/images/anime/1035/111624l.jpg
760,Kandagawa Jet Girls,2019,https://cdn.myanimelist.net/images/anime/1570/103129l.jpg
761,Promare,2019,https://cdn.myanimelist.net/images/anime/1988/98393l.jpg
762,Tenki no Ko (Weathering With You),2019,https://cdn.myanimelist.net/images/anime/1880/101146l.jpg
763,Jibaku Shounen Hanako-kun,2020,https://cdn.myanimelist.net/images/anime/1022/104208l.jpg
764,Darwin's Game,2020,https://cdn.myanimelist.net/images/anime/1454/104499l.jpg
765,Dorohedoro,2020,https://cdn.myanimelist.net/images/anime/1740/104786l.jpg
766,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,2020,https://cdn.myanimelist.net/images/anime/1438/105344l.jpg
767,Ishuzoku Reviewers,2020,https://cdn.myanimelist.net/images/anime/1870/105970l.jpg
768,Kyokou Suiri,2020,https://cdn.myanimelist.net/images/anime/1002/101302l.jpg
769,Plunderer,2020,https://cdn.myanimelist.net/images/anime/1221/101872l.jpg
770,Id:Invaded,2020,https://cdn.myanimelist.net/images/anime/1889/105337l.jpg
771,Eizouken ni wa Te wo Dasu na!,2020,https://cdn.myanimelist.net/images/anime/1608/101940l.jpg
772,Rikei ga Koi ni Ochita no de Shoumei shitemita.,2020,https://cdn.myanimelist.net/images/anime/1432/103533l.jpg
773,Somali to Mori no Kamisama,2020,https://cdn.myanimelist.net/images/anime/1341/106740l.jpg
774,Nekopara,2020,https://cdn.myanimelist.net/images/anime/1716/104880l.jpg
775,Runway de Waratte,2020,https://cdn.myanimelist.net/images/anime/1836/113904l.jpg
776,Kami no Tou (Tower of God),2020,https://cdn.myanimelist.net/images/anime/1702/106229l.jpg
777,Gleipnir,2020,https://cdn.myanimelist.net/images/anime/1066/106557l.jpg
778,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,2020,https://cdn.myanimelist.net/images/anime/1113/105562l.jpg
779,Kakushigoto,2020,https://cdn.myanimelist.net/images/anime/1837/104759l.jpg
780,Princess Connect! Re:Dive,2020,https://cdn.myanimelist.net/images/anime/1463/106038l.jpg
781,Yesterday wo Utatte,2020,https://cdn.myanimelist.net/images/anime/1553/107721l.jpg
782,Fugou Keiji: Balance:Unlimited,2020,https://cdn.myanimelist.net/images/anime/1066/106556l.jpg
783,BNA,2020,https://cdn.myanimelist.net/images/anime/1139/106986l.jpg
784,Appare-Ranman!,2020,https://cdn.myanimelist.net/images/anime/1268/106012l.jpg
785,Arte,2020,https://cdn.myanimelist.net/images/anime/1680/104516l.jpg
786,Kanojo Okarishimasu (Rent-a-Girlfriend),2020,https://cdn.myanimelist.net/images/anime/1584/112955l.jpg
787,The God of High School,2020,https://cdn.myanimelist.net/images/anime/1722/107269l.jpg
788,Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso Tensei shite Shison-tachi no Gakkou e Kayou,2020,https://cdn.myanimelist.net/images/anime/1388/105332l.jpg
789,Great Pretender,2020,https://cdn.myanimelist.net/images/anime/1418/107954l.jpg
790,Uzaki-chan wa Asobitai!,2020,https://cdn.myanimelist.net/images/anime/1016/107442l.jpg
791,Deca-Dence,2020,https://cdn.myanimelist.net/images/anime/1531/101879l.jpg
792,Monster Musume no Oishasan,2020,https://cdn.myanimelist.net/images/anime/1762/106598l.jpg
793,Peter Grill to Kenja no Jikan,2020,https://cdn.myanimelist.net/images/anime/1368/108441l.jpg
794,Jujutsu Kaisen,2020,https://cdn.myanimelist.net/images/anime/1171/109222l.jpg
795,Tonikaku Kawaii,2020,https://cdn.myanimelist.net/images/anime/1613/108722l.jpg
796,Akudama Drive,2020,https://cdn.myanimelist.net/images/anime/1361/107944l.jpg
797,Majo no Tabitabi,2020,https://cdn.myanimelist.net/images/anime/1181/109098l.jpg
798,Yuukoku no Moriarty,2020,https://cdn.myanimelist.net/images/anime/1366/108353l.jpg
799,Kuma Kuma Kuma Bear,2020,https://cdn.myanimelist.net/images/anime/1115/108852l.jpg
800,Iwa Kakeru!: Sport Climbing Girls,2020,https://cdn.myanimelist.net/images/anime/1626/108849l.jpg
801,Josee to Tora to Sakana-tachi,2020,https://cdn.myanimelist.net/images/anime/1186/108864l.jpg
802,Kemono Jihen,2021,https://cdn.myanimelist.net/images/anime/1258/108331l.jpg
803,Ore dake Haireru Kakushi Dungeon,2021,https://cdn.myanimelist.net/images/anime/1088/109121l.jpg
804,Jaku-Chara Tomozaki-kun,2021,https://cdn.myanimelist.net/images/anime/1120/109232l.jpg
805,Hataraku Saibou!!,2021,https://cdn.myanimelist.net/images/anime/1726/114552l.jpg
806,Hataraku Saibou Black,2021,https://cdn.myanimelist.net/images/anime/1837/110799l.jpg
807,Ex-Arm,2021,https://cdn.myanimelist.net/images/anime/1108/107696l.jpg
808,Horimiya,2021,https://cdn.myanimelist.net/images/anime/1791/110336l.jpg
809,Mushoku Tensei: Jobless Reincarnation,2021,https://cdn.myanimelist.net/images/anime/1236/103585l.jpg
810,Wonder Egg Priority,2021,https://cdn.myanimelist.net/images/anime/1079/110751l.jpg
811,SK8 the Infinity,2021,https://cdn.myanimelist.net/images/anime/1462/110120l.jpg
812,Tokyo Revengers,2021,https://cdn.myanimelist.net/images/anime/1875/113397l.jpg
813,Fumetsu no Anata e,2021,https://cdn.myanimelist.net/images/anime/1880/118484l.jpg
814,Ijiranaide Nagatoro-san (Don't Toy with Me Miss Nagatoro),2021,https://cdn.myanimelist.net/images/anime/1900/110097l.jpg
815,Hige wo Soru. Soshite Joshikousei wo Hirou.,2021,https://cdn.myanimelist.net/images/anime/1353/111794l.jpg
816,Sentouin Hakenshimasu!,2021,https://cdn.myanimelist.net/images/anime/1623/111021l.jpg
817,Osananajimi ga Zettai ni Makenai Love Comedy,2021,https://cdn.myanimelist.net/images/anime/1743/113320l.jpg
818,Edens Zero,2021,https://cdn.myanimelist.net/images/anime/1028/111526l.jpg
819,Subarashiki Kono Sekai The Animation,2021,https://cdn.myanimelist.net/images/anime/1016/111566l.jpg
820,Bokutachi no Remake,2021,https://cdn.myanimelist.net/images/anime/1471/112749l.jpg
821,Kanojo mo Kanojo,2021,https://cdn.myanimelist.net/images/anime/1113/116964l.jpg
822,Tantei wa Mou Shindeiru.,2021,https://cdn.myanimelist.net/images/anime/1789/115882l.jpg
823,Vanitas no Karte,2021,https://cdn.myanimelist.net/images/anime/1345/115530l.jpg
824,Seirei Gensouki,2021,https://cdn.myanimelist.net/images/anime/1094/110385l.jpg
825,Tsuki ga Michibiku Isekai Douchuu,2021,https://cdn.myanimelist.net/images/anime/1950/116474l.jpg
826,Jahy-sama wa Kujikenai!,2021,https://cdn.myanimelist.net/images/anime/1130/114947l.jpg
827,Komi-san wa Comyushou desu.,2021,https://cdn.myanimelist.net/images/anime/1899/117237l.jpg
828,Takt Op. Destiny,2021,https://cdn.myanimelist.net/images/anime/1559/116101l.jpg
829,Mieruko-chan,2021,https://cdn.myanimelist.net/images/anime/1841/116585l.jpg
830,Sekai Saikou no Ansatsusha - Isekai Kizoku ni Tensei suru,2021,https://cdn.myanimelist.net/images/anime/1023/117615l.jpg
831,Blue Period,2021,https://cdn.myanimelist.net/images/anime/1757/116931l.jpg
832,Platinum End,2021,https://cdn.myanimelist.net/images/anime/1524/110802l.jpg
833,Ousama Ranking,2021,https://cdn.myanimelist.net/images/anime/1347/117616l.jpg
834,Senpai ga Uzai Kouhai no Hanashi,2021,https://cdn.myanimelist.net/images/anime/1055/118890l.jpg
835,Kaifuku Jutsushi no Yarinaoshi,2021,https://cdn.myanimelist.net/images/anime/1226/110004l.jpg
836,Aria the Crepuscolo,2021,https://cdn.myanimelist.net/images/anime/1934/111002l.jpg